date,pm2_5_mean,pm10_mean,co_mean,dust_mean,temperature_mean,humidity_mean,wind_speed_mean,wind_direction_mean,precipitation_sum,pressure_mean,hours_count
2023-06-07,9.325000000000001,13.379166666666668,271.5833333333333,0.0,26.27916666666667,88.79166666666667,4.095833333333333,162.70833333333334,11.5,982.9458333333333,24
2023-06-08,7.154166666666666,10.275,269.75,0.0,26.458333333333332,87.29166666666667,6.470833333333334,175.70833333333334,11.7,983.1166666666667,24
2023-06-09,7.920833333333333,11.420833333333334,263.8333333333333,0.0,26.229166666666668,89.54166666666667,3.6208333333333336,149.29166666666666,16.0,982.2708333333334,24
2023-06-10,10.816666666666668,15.725000000000001,305.7916666666667,0.0,25.47083333333333,93.08333333333333,3.6333333333333333,203.08333333333334,21.9,981.5208333333334,24
2023-06-11,9.608333333333333,14.0625,273.25,0.0,26.741666666666664,88.04166666666667,4.095833333333333,125.83333333333333,12.6,980.5999999999999,24
2023-06-12,10.6625,15.566666666666668,236.625,0.0,28.162499999999998,76.29166666666667,9.4125,179.125,5.5,980.7083333333334,24
2023-06-13,6.716666666666666,9.720833333333333,182.25,0.0,27.308333333333334,81.45833333333333,7.920833333333333,174.25,12.9,981.475,24
2023-06-14,6.033333333333334,8.75,166.20833333333334,0.0,26.650000000000002,83.33333333333333,9.179166666666667,182.83333333333334,8.5,983.1583333333333,24
2023-06-15,7.020833333333333,10.183333333333334,168.625,0.0,26.425,87.04166666666667,5.591666666666666,148.58333333333334,6.1,983.1958333333333,24
2023-06-16,6.983333333333333,10.225,164.95833333333334,0.125,27.599999999999998,79.41666666666667,5.191666666666666,169.04166666666666,1.5,982.5124999999999,24
2023-06-17,9.316666666666666,13.9125,181.58333333333334,0.7083333333333334,28.483333333333334,76.95833333333333,6.670833333333333,185.375,1.2,982.9166666666666,24
2023-06-18,8.404166666666667,12.225,172.08333333333334,0.4583333333333333,26.22083333333333,89.54166666666667,5.55,161.625,34.2,983.6041666666666,24
2023-06-19,7.679166666666667,11.0375,181.75,0.125,26.195833333333336,90.79166666666667,4.3374999999999995,193.70833333333334,14.5,983.3541666666666,24
2023-06-20,7.4750000000000005,10.762500000000001,168.29166666666666,0.0,26.224999999999998,88.125,4.4875,179.91666666666666,13.9,983.8125,24
2023-06-21,7.420833333333333,10.704166666666666,158.33333333333334,0.0,27.295833333333334,81.375,5.9750000000000005,199.41666666666666,0.6,984.5500000000001,24
2023-06-22,7.8625,11.504166666666668,186.95833333333334,0.0,27.02916666666667,83.125,5.425,168.75,5.3999999999999995,984.5833333333334,24
2023-06-23,8.041666666666666,11.879166666666668,188.41666666666666,0.0,28.125,77.625,5.429166666666667,210.20833333333334,2.1,983.225,24
2023-06-24,6.966666666666668,10.091666666666667,166.54166666666666,0.0,27.433333333333334,81.16666666666667,5.729166666666667,168.33333333333334,11.9,982.3666666666667,24
2023-06-25,7.329166666666667,10.4875,171.75,0.0,25.116666666666664,95.75,4.875,165.375,29.8,983.2583333333333,24
2023-06-26,8.674999999999999,12.299999999999999,197.91666666666666,0.0,25.045833333333334,93.875,4.691666666666666,151.41666666666666,44.7,983.3583333333332,24
2023-06-27,7.941666666666666,11.354166666666666,186.625,0.0,24.962500000000002,93.70833333333333,4.279166666666667,141.70833333333334,24.7,984.025,24
2023-06-28,8.270833333333334,11.6625,193.54166666666666,0.0,25.5125,92.5,2.8958333333333335,126.375,20.9,985.3791666666666,24
2023-06-29,13.325000000000001,18.883333333333333,227.5,0.5416666666666666,27.516666666666666,85.95833333333333,3.2375000000000003,183.41666666666666,7.9,983.4250000000001,24
